SAPID,Date,Unit_id,Unit_name,retirement
SAPID,Date,Unit_id,Unit_name,retirement
SAPID,Date,Unit_id,Unit_name,retirement
"11011150","39814","50000145","Wydz. Studiów Międzynarod",
"11011152","41183","50000144","Wydz. Zarządz. i Komunika",
"11011160","39965","50000140","Wydział Matematyki i Info",
"11011175","39814","50000142","Wydział Biologii i Nauk o",
"11011184","40886","50000136","Wydział Historyczny",
"11011185","39965","50000138","Wydział Polonistyki",
"11011186","41183","50000134","Wydział Prawa i Administr",
"11011188","39814","50000137","Wydział Filologiczny",
"11011190","40452","50000137","Wydział Filologiczny",
"11011195","39814","50000137","Wydział Filologiczny",
"11011198","40848","50000138","Wydział Polonistyki",
"11011202","40634","50000137","Wydział Filologiczny",
"11011205","40575","50000137","Wydział Filologiczny",
"11011227","39814","50000137","Wydział Filologiczny",
"11011257","40452","50000141","Wydział Chemii",
"11011311","39814","50000137","Wydział Filologiczny",
"11011319","40817","50000136","Wydział Historyczny",
"11011335","39965","50000138","Wydział Polonistyki",
"11011342","39934","50000053","Pion Prorektora ds. dydak",
"11011343","39814","50000135","Wydział Filozoficzny",
"11011354","39965","50000138","Wydział Polonistyki",
"11011380","40177","50000135","Wydział Filozoficzny",
"11011404","39814","50000141","Wydział Chemii",
"11011428","39814","50000141","Wydział Chemii",
"11011439","40179","50000144","Wydz. Zarządz. i Komunika",
"11011481","39814","50000142","Wydział Biologii i Nauk o",
"11011482","41153","50000142","Wydział Biologii i Nauk o",
"11011492","40634","50000137","Wydział Filologiczny",
"11011498","40575","50000137","Wydział Filologiczny",
"11011499","40575","50000137","Wydział Filologiczny",
"11011500","41153","50000137","Wydział Filologiczny",
"11011502","41153","50000137","Wydział Filologiczny",
"11011504","39934","50000053","Pion Prorektora ds. dydak",
"11011542","40504","50000144","Wydz. Zarządz. i Komunika",
"11011561","39814","50000139","Wydz. Fizyki, Astronom. i",
"11011562","39814","50000139","Wydz. Fizyki, Astronom. i",
"11011563","39814","50000139","Wydz. Fizyki, Astronom. i",
"11011566","40664","50000139","Wydz. Fizyki, Astronom. i",
"11011573","41153","50000141","Wydział Chemii",
"11011574","41153","50000144","Wydz. Zarządz. i Komunika",
"11011575","39965","50000145","Wydz. Studiów Międzynarod",
"11011602","39791","50000142","Wydział Biologii i Nauk o",
"11011603","39814","50000135","Wydział Filozoficzny",
"11011614","39934","50000053","Pion Prorektora ds. dydak",
"11011615","39934","50000053","Pion Prorektora ds. dydak",
"11011617","39934","50000053","Pion Prorektora ds. dydak",
"11011631","41153","50000139","Wydz. Fizyki, Astronom. i",
"11011662","39845","50000144","Wydz. Zarządz. i Komunika",
"11011670","39965","50000134","Wydział Prawa i Administr",
"11011690","39934","50000053","Pion Prorektora ds. dydak",
"11011726","39814","50000137","Wydział Filologiczny",
"11011746","40087","50000134","Wydział Prawa i Administr",
"11011785","39898","50000139","Wydz. Fizyki, Astronom. i",
"11011788","40634","50000142","Wydział Biologii i Nauk o",
"11011790","39814","50000144","Wydz. Zarządz. i Komunika",
"11011822","41093","50000135","Wydział Filozoficzny",
"11011828","39814","50000142","Wydział Biologii i Nauk o",
"11011831","40544","50000142","Wydział Biologii i Nauk o",
"11011874","39934","50000053","Pion Prorektora ds. dydak",
"11011875","40575","50000139","Wydz. Fizyki, Astronom. i",
"11011877","41153","50000139","Wydz. Fizyki, Astronom. i",
"11011879","40483","50000139","Wydz. Fizyki, Astronom. i",
"11011883","40817","50000139","Wydz. Fizyki, Astronom. i",
"11011887","39987","50000134","Wydział Prawa i Administr",
"11011890","39965","50000140","Wydział Matematyki i Info",
"11011896","39814","50000142","Wydział Biologii i Nauk o",
"11011897","39965","50000142","Wydział Biologii i Nauk o",
"11011902","39814","50000137","Wydział Filologiczny",
"11011905","41153","50000137","Wydział Filologiczny",
"11011906","40483","50000145","Wydz. Studiów Międzynarod",
"11011909","39965","50000138","Wydział Polonistyki",
"11011910","41183","50000138","Wydział Polonistyki",
"11011911","39814","50000137","Wydział Filologiczny",
"11011924","40909","50000136","Wydział Historyczny",
"11011949","41153","50000145","Wydz. Studiów Międzynarod",
"11011953","41253","50000134","Wydział Prawa i Administr",
"11011954","40513","50000144","Wydz. Zarządz. i Komunika",
"11011956","39965","50000137","Wydział Filologiczny",
"11011958","39934","50000053","Pion Prorektora ds. dydak",
"11011964","40452","50000142","Wydział Biologii i Nauk o",
"11011965","40638","50000142","Wydział Biologii i Nauk o",
"11011970","39814","50000142","Wydział Biologii i Nauk o",
"11011981","40634","50000137","Wydział Filologiczny",
"11011987","39934","50000053","Pion Prorektora ds. dydak",
"11011989","41153","50000137","Wydział Filologiczny",
"11011991","39965","50000136","Wydział Historyczny",
"11011993","41050","50000134","Wydział Prawa i Administr",
"11011994","40817","50000134","Wydział Prawa i Administr",
"11012037","40238","50000142","Wydział Biologii i Nauk o",
"11012038","41183","50000135","Wydział Filozoficzny",
"11012054","39814","50000142","Wydział Biologii i Nauk o",
"11012087","39814","50000142","Wydział Biologii i Nauk o",
"11012122","40162","50000134","Wydział Prawa i Administr",
"11012129","41091","50000141","Wydział Chemii",
"11012133","39814","50000142","Wydział Biologii i Nauk o",
"11012135","40664","50000143","Wydz.Biochemii, Biofiz. i",
"11012138","39965","50000139","Wydz. Fizyki, Astronom. i",
"11012153","41275","50000055","Pion Pror. ds. polit. kad",
"11012164","41153","50000135","Wydział Filozoficzny",
"11012213","39965","50000142","Wydział Biologii i Nauk o",
"11012216","39814","50000142","Wydział Biologii i Nauk o",
"11012217","39814","50000143","Wydz.Biochemii, Biofiz. i",
"11012219","40909","50000143","Wydz.Biochemii, Biofiz. i",
"11012229","40121","50000138","Wydział Polonistyki",
"11012287","39814","50000142","Wydział Biologii i Nauk o",
"11012289","40483","50000143","Wydz.Biochemii, Biofiz. i",
"11012315","40210","50000143","Wydz.Biochemii, Biofiz. i",
"11012316","39934","50000053","Pion Prorektora ds. dydak",
"11012317","40969","50000137","Wydział Filologiczny",
"11012319","39965","50000138","Wydział Polonistyki",
"11012320","40148","50000138","Wydział Polonistyki",
"11012323","40149","50000138","Wydział Polonistyki",
"11012329","39814","50000145","Wydz. Studiów Międzynarod",
"11012330","40087","50000134","Wydział Prawa i Administr",
"11012331","40087","50000134","Wydział Prawa i Administr",
"11012336","39814","50000134","Wydział Prawa i Administr",
"11012338","41153","50000140","Wydział Matematyki i Info",
"11012345","39814","50000139","Wydz. Fizyki, Astronom. i",
"11012351","39965","50000139","Wydz. Fizyki, Astronom. i",
"11012352","39814","50000141","Wydział Chemii",
"11012363","39934","50000053","Pion Prorektora ds. dydak",
"11012414","39965","50000136","Wydział Historyczny",
"11012428","41153","50000136","Wydział Historyczny",
"11012445","39814","50000139","Wydz. Fizyki, Astronom. i",
"11012478","39814","50000142","Wydział Biologii i Nauk o",
"11012480","40575","50000144","Wydz. Zarządz. i Komunika",
"11012482","39814","50000135","Wydział Filozoficzny",
"11012495","40664","50000139","Wydz. Fizyki, Astronom. i",
"11012502","39814","50000140","Wydział Matematyki i Info",
"11012516","39934","50000053","Pion Prorektora ds. dydak",
"11012527","40544","50000144","Wydz. Zarządz. i Komunika",
"11012529","41275","0",,
"11012529","41548","50000141","Wydział Chemii",
"11012556","41244","50000137","Wydział Filologiczny",
"11012571","40281","50000134","Wydział Prawa i Administr",
"11012624","40269","50000145","Wydz. Studiów Międzynarod",
"11012645","39934","50000053","Pion Prorektora ds. dydak",
"11012646","39934","50000053","Pion Prorektora ds. dydak",
"11012650","39934","50000053","Pion Prorektora ds. dydak",
"11012663","39814","50000137","Wydział Filologiczny",
"11012664","40157","50000137","Wydział Filologiczny",
"11012670","41153","50000137","Wydział Filologiczny",
"11012672","40703","50000137","Wydział Filologiczny",
"11012675","40878","50000138","Wydział Polonistyki",
"11012685","39965","50000136","Wydział Historyczny",
"11012687","41153","50000135","Wydział Filozoficzny",
"11012688","39965","50000136","Wydział Historyczny",
"11012689","39965","50000136","Wydział Historyczny",
"11012697","41177","50000143","Wydz.Biochemii, Biofiz. i",
"11012698","41184","50000140","Wydział Matematyki i Info",
"11012714","39965","50000138","Wydział Polonistyki",
"11012716","41153","50000137","Wydział Filologiczny",
"11012717","40304","50000137","Wydział Filologiczny",
"11012748","39965","50000136","Wydział Historyczny",
"11012780","39814","50000141","Wydział Chemii",
"11012781","41263","50000142","Wydział Biologii i Nauk o",
"11012793","40725","50000138","Wydział Polonistyki",
"11012795","40817","50000143","Wydz.Biochemii, Biofiz. i",
"11012798","40360","50000138","Wydział Polonistyki",
"11012808","41122","50000145","Wydz. Studiów Międzynarod",
"11012812","40848","50000138","Wydział Polonistyki",
"11012812","41549","50000055","Pion Pror. ds. polit. kad",
"11012814","40575","50000135","Wydział Filozoficzny",
"11012890","39934","50000053","Pion Prorektora ds. dydak",
"11012906","41226","50000142","Wydział Biologii i Nauk o",
"11012911","39814","50000140","Wydział Matematyki i Info",
"11012952","39814","50000135","Wydział Filozoficzny",
"11012979","39814","50000136","Wydział Historyczny",
"11012980","39965","50000136","Wydział Historyczny",
"11012986","40603","50000137","Wydział Filologiczny",
"11012989","40269","50000138","Wydział Polonistyki",
"11012992","39814","50000141","Wydział Chemii",
"11012997","39814","50000141","Wydział Chemii",
"11013001","39814","50000141","Wydział Chemii",
"11013018","40575","50000137","Wydział Filologiczny",
"11013034","39814","50000139","Wydz. Fizyki, Astronom. i",
"11013040","39965","50000138","Wydział Polonistyki",
"11013045","40634","50000142","Wydział Biologii i Nauk o",
"11013047","40330","50000144","Wydz. Zarządz. i Komunika",
"11013049","40843","50000135","Wydział Filozoficzny",
"11013050","40864","50000143","Wydz.Biochemii, Biofiz. i",
"11013076","41030","50000138","Wydział Polonistyki",
"11013086","39814","50000142","Wydział Biologii i Nauk o",
"11013095","40817","50000140","Wydział Matematyki i Info",
"11013098","39814","50000134","Wydział Prawa i Administr",
"11013099","39965","50000134","Wydział Prawa i Administr",
"11013100","39934","50000145","Wydz. Studiów Międzynarod",
"11013134","39934","50000053","Pion Prorektora ds. dydak",
"11013138","41212","50000145","Wydz. Studiów Międzynarod",
"11013142","41183","50000136","Wydział Historyczny",
"11013143","39934","50000053","Pion Prorektora ds. dydak",
"11013187","40634","50000137","Wydział Filologiczny",
"11013188","40330","50000135","Wydział Filozoficzny",
"11013190","40391","50000138","Wydział Polonistyki",
"11013197","39814","50000139","Wydz. Fizyki, Astronom. i",
"11013200","41072","50000134","Wydział Prawa i Administr",
"11013201","39814","50000141","Wydział Chemii",
"11013202","40452","50000134","Wydział Prawa i Administr",
"11013209","40634","50000137","Wydział Filologiczny",
"11013212","40969","50000138","Wydział Polonistyki",
"11013238","39814","50000135","Wydział Filozoficzny",
"11013255","41025","50000135","Wydział Filozoficzny",
"11013257","39814","50000138","Wydział Polonistyki",
"11013258","39965","50000145","Wydz. Studiów Międzynarod",
"11013287","41153","50000136","Wydział Historyczny",
"11013302","39965","50000141","Wydział Chemii",
"11013303","40262","50000144","Wydz. Zarządz. i Komunika",
"11013312","41153","50000145","Wydz. Studiów Międzynarod",
"11013331","39814","50000142","Wydział Biologii i Nauk o",
"11013356","41153","50000135","Wydział Filozoficzny",
"11013371","41153","50000136","Wydział Historyczny",
"11013396","40323","50000143","Wydz.Biochemii, Biofiz. i",
"11013410","39814","50000142","Wydział Biologii i Nauk o",
"11013454","41153","50000145","Wydz. Studiów Międzynarod",
"11013463","41153","50000137","Wydział Filologiczny",
"11013464","39965","50000144","Wydz. Zarządz. i Komunika",
"11013467","40848","50000138","Wydział Polonistyki",
"11013473","41275","50000144","Wydz. Zarządz. i Komunika",
"11013475","41030","50000143","Wydz.Biochemii, Biofiz. i",
"11013479","40603","50000142","Wydział Biologii i Nauk o",
"11013494","39814","50000139","Wydz. Fizyki, Astronom. i",
"11013498","40940","50000139","Wydz. Fizyki, Astronom. i",
"11013502","40878","50000141","Wydział Chemii",
"11013506","40969","50000139","Wydz. Fizyki, Astronom. i",
"11013510","40817","50000141","Wydział Chemii",
"11013512","39814","50000140","Wydział Matematyki i Info",
"11013513","40087","50000140","Wydział Matematyki i Info",
"11013516","39965","50000134","Wydział Prawa i Administr",
"11013518","39965","50000145","Wydz. Studiów Międzynarod",
"11013520","39814","50000134","Wydział Prawa i Administr",
"11013526","39814","50000139","Wydz. Fizyki, Astronom. i",
"11013541","41275","50000055","Pion Pror. ds. polit. kad",
"11013576","40180","50000144","Wydz. Zarządz. i Komunika",
"11013577","41244","50000139","Wydz. Fizyki, Astronom. i",
"11013606","39965","50000135","Wydział Filozoficzny",
"11013609","40118","50000135","Wydział Filozoficzny",
"11013621","39934","50000053","Pion Prorektora ds. dydak",
"11013626","39814","50000139","Wydz. Fizyki, Astronom. i",
"11013629","41153","50000140","Wydział Matematyki i Info",
"11013630","40311","50000137","Wydział Filologiczny",
"11013631","39814","50000137","Wydział Filologiczny",
"11013640","40483","50000134","Wydział Prawa i Administr",
"11013646","39965","50000138","Wydział Polonistyki",
"11013657","40634","50000137","Wydział Filologiczny",
"11013683","40817","50000141","Wydział Chemii",
